run_id,year,population,gini,morale,yield,edu_rate,tax_rate
Sample_0.05_0.188,263,195325,0.049384764731131625,5860.79,11694052,0.05,0.188
Sample_0.05_0.188,264,195568,0.04927330286231446,5901.46,11739089,0.05,0.188
Sample_0.05_0.188,265,195811,0.04918744115613971,5942.06,11784243,0.05,0.188
Sample_0.05_0.188,266,196053,0.04908427893454803,5982.89,11829447,0.05,0.188
Sample_0.05_0.188,267,196294,0.04895155930583028,6023.65,11874699,0.05,0.188
Sample_0.05_0.188,268,196534,0.04884786241902006,6064.6,11920000,0.05,0.188
Sample_0.05_0.188,269,196773,0.04872782123520758,6105.94,11965348,0.05,0.188
Sample_0.05_0.188,270,197011,0.04864318883365981,6147.24,12010744,0.05,0.188
Sample_0.05_0.188,271,197248,0.04853176541360704,6188.58,12056187,0.05,0.188
Sample_0.05_0.188,272,197484,0.048418015013786286,6230.32,12101677,0.05,0.188
Sample_0.05_0.188,273,197720,0.04832623172588413,6271.93,12147284,0.05,0.188
Sample_0.05_0.188,274,197955,0.04826885309052975,6314.06,12192937,0.05,0.188
Sample_0.05_0.188,275,198189,0.048199112084986506,6356.1,12238636,0.05,0.188
Sample_0.05_0.188,276,198422,0.04807830375528499,6398.26,12284381,0.05,0.188
Sample_0.05_0.188,277,198655,0.0479842700371349,6440.4,12330243,0.05,0.188
Sample_0.05_0.188,278,198887,0.04790710324664249,6482.54,12376149,0.05,0.188
Sample_0.05_0.188,279,199118,0.04780732370585228,6525.35,12422100,0.05,0.188
Sample_0.05_0.188,280,199348,0.047685153914434286,6568.01,12468096,0.05,0.188
Sample_0.05_0.188,281,199577,0.047615317923614064,6611.02,12514136,0.05,0.188
Sample_0.05_0.188,282,199805,0.047548477973953895,6654.05,12560219,0.05,0.188
Sample_0.05_0.188,283,200033,0.047471028438705876,6697.15,12606419,0.05,0.188
Sample_0.05_0.188,284,200260,0.04737590199147257,6740.19,12652661,0.05,0.188
Sample_0.05_0.188,285,200486,0.04727294962996642,6783.38,12698946,0.05,0.188
Sample_0.05_0.188,286,200711,0.0471898735301477,6826.66,12745273,0.05,0.188
Sample_0.05_0.188,287,200935,0.0471240897441918,6870.38,12791643,0.05,0.188
Sample_0.05_0.188,288,201159,0.04704265240885386,6914.16,12838127,0.05,0.188
Sample_0.05_0.188,289,201382,0.046969737126503874,6957.94,12884653,0.05,0.188
Sample_0.05_0.188,290,201604,0.04686919103137788,7001.88,12931221,0.05,0.188
Sample_0.05_0.188,291,201825,0.046805353880770006,7046.26,12977829,0.05,0.188
Sample_0.05_0.188,292,202046,0.046717127214267684,7090.32,13024551,0.05,0.188
Sample_0.05_0.188,293,202266,0.0466172382726866,7134.73,13071314,0.05,0.188
Sample_0.05_0.188,294,202485,0.04653174239365665,7179.24,13118117,0.05,0.188
Sample_0.05_0.188,295,202703,0.046465519637676644,7223.92,13164959,0.05,0.188
Sample_0.05_0.188,296,202920,0.04639562268330133,7268.74,13211841,0.05,0.188
Sample_0.05_0.188,297,203137,0.04633426419143438,7313.43,13258836,0.05,0.188
Sample_0.05_0.188,298,203353,0.04625932833940638,7358.46,13305869,0.05,0.188
Sample_0.05_0.188,299,203568,0.046190666316198614,7403.79,13352942,0.05,0.188
Sample_0.05_0.188,300,203783,0.046107007356550156,7449.05,13400127,0.05,0.188
Sample_0.05_0.225,1,1000,0.03426246776093089,49.27,12682,0.05,0.225
Sample_0.05_0.225,2,1026,0.05275223488977576,49.17,13108,0.05,0.225
Sample_0.05_0.225,3,1052,0.06581218883321616,49.05,13539,0.05,0.225
Sample_0.05_0.225,4,1079,0.0782624362880262,49.31,13988,0.05,0.225
Sample_0.05_0.225,5,1107,0.08754718563666075,49.69,14457,0.05,0.225
Sample_0.05_0.225,6,1136,0.09475077683728372,49.94,14946,0.05,0.225
Sample_0.05_0.225,7,1165,0.10006217893918667,50.61,15439,0.05,0.225
Sample_0.05_0.225,8,1196,0.10355678542279967,51.1,15968,0.05,0.225
Sample_0.05_0.225,9,1228,0.11058913816737559,51.72,16518,0.05,0.225
Sample_0.05_0.225,10,1261,0.11535070950280857,52.67,17089,0.05,0.225
Sample_0.05_0.225,11,1296,0.11993240658822035,53.64,17697,0.05,0.225
Sample_0.05_0.225,12,1332,0.12310192625431204,54.61,18327,0.05,0.225
Sample_0.05_0.225,13,1370,0.12630828972098973,55.57,18995,0.05,0.225
Sample_0.05_0.225,14,1410,0.12946624771467485,56.73,19703,0.05,0.225
Sample_0.05_0.225,15,1451,0.13002404497592557,58.07,20433,0.05,0.225
Sample_0.05_0.225,16,1495,0.13226239542269425,59.4,21220,0.05,0.225
Sample_0.05_0.225,17,1541,0.13515961240398333,60.98,22049,0.05,0.225
Sample_0.05_0.225,18,1589,0.1373429333301881,62.44,22919,0.05,0.225
Sample_0.05_0.225,19,1640,0.1367891872077871,64.01,23848,0.05,0.225
Sample_0.05_0.225,20,1694,0.13656814133694373,65.77,24838,0.05,0.225
Sample_0.05_0.225,21,1751,0.13839842664928814,67.8,25890,0.05,0.225
Sample_0.05_0.225,22,1811,0.13870458727812718,69.63,27005,0.05,0.225
Sample_0.05_0.225,23,1874,0.1382162262436033,71.72,28184,0.05,0.225
Sample_0.05_0.225,24,1941,0.13806058535186727,74.13,29446,0.05,0.225
Sample_0.05_0.225,25,2012,0.13714254029548023,76.69,30792,0.05,0.225
Sample_0.05_0.225,26,2088,0.13700727916207933,78.92,32242,0.05,0.225
Sample_0.05_0.225,27,2168,0.13553831518415804,81.63,33781,0.05,0.225
Sample_0.05_0.225,28,2253,0.1345973881021676,84.4,35428,0.05,0.225
Sample_0.05_0.225,29,2343,0.13395883378612972,87.08,37185,0.05,0.225
Sample_0.05_0.225,30,2439,0.13352889483561436,89.93,39074,0.05,0.225
Sample_0.05_0.225,31,2541,0.13205449601268726,92.75,41097,0.05,0.225
Sample_0.05_0.225,32,2649,0.130995360228932,95.87,43257,0.05,0.225
Sample_0.05_0.225,33,2764,0.13038882635144788,99.24,45576,0.05,0.225
Sample_0.05_0.225,34,2887,0.1284417104260578,102.74,48076,0.05,0.225
Sample_0.05_0.225,35,3018,0.12840814022684666,106.15,50762,0.05,0.225
Sample_0.05_0.225,36,3157,0.12772616319750618,109.49,53638,0.05,0.225
Sample_0.05_0.225,37,3305,0.1278341127997762,113.46,56728,0.05,0.225
Sample_0.05_0.225,38,3463,0.12743942220243576,117.43,60057,0.05,0.225
Sample_0.05_0.225,39,3631,0.12686034151558934,121.79,63630,0.05,0.225
Sample_0.05_0.225,40,3811,0.12620650839183267,126.31,67494,0.05,0.225
Sample_0.05_0.225,41,4003,0.12518013987861631,130.9,71655,0.05,0.225
Sample_0.05_0.225,42,4208,0.12505428606710045,135.66,76142,0.05,0.225
Sample_0.05_0.225,43,4428,0.12492657554124675,140.46,81004,0.05,0.225
Sample_0.05_0.225,44,4663,0.1248028195037747,145.6,86250,0.05,0.225
Sample_0.05_0.225,45,4914,0.12523616607196142,150.78,91911,0.05,0.225
Sample_0.05_0.225,46,5183,0.12470544028140229,155.79,98041,0.05,0.225
Sample_0.05_0.225,47,5470,0.12461777518714956,161.55,104652,0.05,0.225
Sample_0.05_0.225,48,5777,0.12421136294286317,167.12,111799,0.05,0.225
Sample_0.05_0.225,49,6106,0.12352700135869354,172.78,119540,0.05,0.225
Sample_0.05_0.225,50,6458,0.12333512198721497,178.91,127915,0.05,0.225
Sample_0.05_0.225,51,6835,0.12276049389158872,184.86,136984,0.05,0.225
Sample_0.05_0.225,52,7238,0.12252685613456937,191.25,146787,0.05,0.225
Sample_0.05_0.225,53,7669,0.12287350953411336,197.79,157392,0.05,0.225
Sample_0.05_0.225,54,8131,0.12222888901615647,204.84,168890,0.05,0.225
Sample_0.05_0.225,55,8626,0.12181419552528139,211.82,181351,0.05,0.225
Sample_0.05_0.225,56,9156,0.12171252069358163,218.84,194850,0.05,0.225
Sample_0.05_0.225,57,9723,0.1213275591009555,226.42,209463,0.05,0.225
Sample_0.05_0.225,58,10330,0.1217238162763914,234.33,225293,0.05,0.225
Sample_0.05_0.225,59,10980,0.12154069153516689,242.26,242447,0.05,0.225
Sample_0.05_0.225,60,11675,0.12111827097112293,250.64,261012,0.05,0.225
Sample_0.05_0.225,61,12419,0.12102308176502152,258.78,281128,0.05,0.225
Sample_0.05_0.225,62,13214,0.1209602895532289,267.64,302886,0.05,0.225
Sample_0.05_0.225,63,14064,0.12097202901009796,276.56,326437,0.05,0.225
Sample_0.05_0.225,64,14972,0.12062439430689609,285.66,351907,0.05,0.225
Sample_0.05_0.225,65,15941,0.12085824252066946,295.22,379427,0.05,0.225
Sample_0.05_0.225,66,16975,0.12088340707738565,304.94,409161,0.05,0.225
Sample_0.05_0.225,67,18077,0.12086116939324731,314.59,441249,0.05,0.225
Sample_0.05_0.225,68,19250,0.12105400689500811,324.73,475835,0.05,0.225
Sample_0.05_0.225,69,20498,0.12109052976306445,335.2,513098,0.05,0.225
Sample_0.05_0.225,70,21824,0.121002857556334,345.74,553191,0.05,0.225
Sample_0.05_0.225,71,23231,0.12106002270329652,356.7,596273,0.05,0.225
Sample_0.05_0.225,72,24722,0.12114300005258904,368.23,642507,0.05,0.225
Sample_0.05_0.225,73,26301,0.12085396222569011,379.95,692089,0.05,0.225
Sample_0.05_0.225,74,27969,0.12129927121739814,391.93,745130,0.05,0.225
Sample_0.05_0.225,75,29728,0.12114676741782349,403.92,801775,0.05,0.225
Sample_0.05_0.225,76,31580,0.1211425720339121,415.99,862167,0.05,0.225
Sample_0.05_0.225,77,33525,0.12119911948451079,428.45,926394,0.05,0.225
Sample_0.05_0.225,78,35563,0.12121032679273691,441.06,994538,0.05,0.225
Sample_0.05_0.225,79,37693,0.1216878807867301,454.21,1066651,0.05,0.225
Sample_0.05_0.225,80,39915,0.12141972285840841,467.17,1142817,0.05,0.225
Sample_0.05_0.225,81,42225,0.12134408020605814,480.76,1222983,0.05,0.225
Sample_0.05_0.225,82,44622,0.1213700129959836,494.5,1307194,0.05,0.225
Sample_0.05_0.225,83,47101,0.12147093200820391,508.98,1395355,0.05,0.225
Sample_0.05_0.225,84,49658,0.12191431728875712,523.64,1487396,0.05,0.225
Sample_0.05_0.225,85,52288,0.12191006463892418,538.23,1583210,0.05,0.225
Sample_0.05_0.225,86,54983,0.12173097232623298,553.04,1682573,0.05,0.225
Sample_0.05_0.225,87,57735,0.12132213115953117,568.19,1785251,0.05,0.225
Sample_0.05_0.225,88,60536,0.12114547089153671,583.68,1890997,0.05,0.225
Sample_0.05_0.225,89,63378,0.12085192738935557,599.25,1999555,0.05,0.225
Sample_0.05_0.225,90,66250,0.120594332225201,615.46,2110545,0.05,0.225
Sample_0.05_0.225,91,69144,0.12019240418244093,631.5,2223686,0.05,0.225
Sample_0.05_0.225,92,72048,0.11989377292003356,648.46,2338535,0.05,0.225
Sample_0.05_0.225,93,74955,0.11949119013988185,665.39,2454823,0.05,0.225
Sample_0.05_0.225,94,77853,0.1189019120764141,681.94,2572083,0.05,0.225
Sample_0.05_0.225,95,80730,0.11841636564502012,699.03,2689833,0.05,0.225
Sample_0.05_0.225,96,83577,0.11794180226401596,716.42,2807694,0.05,0.225
Sample_0.05_0.225,97,86386,0.11729523483700288,733.92,2925315,0.05,0.225
Sample_0.05_0.225,98,89148,0.11677582159450073,751.69,3042300,0.05,0.225
Sample_0.05_0.225,99,91856,0.1163626360219372,769.6,3158321,0.05,0.225
Sample_0.05_0.225,100,94502,0.11570446145874658,787.52,3273005,0.05,0.225
Sample_0.05_0.225,101,97080,0.11504179116393698,805.8,3386052,0.05,0.225
Sample_0.05_0.225,102,99585,0.11456561321007452,824.55,3497200,0.05,0.225
Sample_0.05_0.225,103,102015,0.113705141149121,843.12,3606302,0.05,0.225
Sample_0.05_0.225,104,104365,0.11298013818716934,861.97,3713092,0.05,0.225
Sample_0.05_0.225,105,106633,0.11220924490184281,881.0,3817422,0.05,0.225
Sample_0.05_0.225,106,108818,0.11131947321087265,899.93,3919186,0.05,0.225
Sample_0.05_0.225,107,110918,0.11056219724266869,919.26,4018238,0.05,0.225
Sample_0.05_0.225,108,112935,0.10967045514987883,938.7,4114600,0.05,0.225
Sample_0.05_0.225,109,114869,0.10895935529303924,958.43,4208211,0.05,0.225
Sample_0.05_0.225,110,116722,0.10812337834030794,978.36,4299099,0.05,0.225
Sample_0.05_0.225,111,118496,0.10727602615859588,998.31,4387294,0.05,0.225
Sample_0.05_0.225,112,120193,0.106343733329743,1018.44,4472829,0.05,0.225
Sample_0.05_0.225,113,121815,0.10549504890398609,1038.78,4555740,0.05,0.225
Sample_0.05_0.225,114,123366,0.10467475211784416,1059.2,4636154,0.05,0.225
Sample_0.05_0.225,115,124848,0.10383505857314868,1079.79,4714113,0.05,0.225
Sample_0.05_0.225,116,126265,0.10284889446291423,1100.49,4789750,0.05,0.225
Sample_0.05_0.225,117,127620,0.10203329196847255,1121.22,4863157,0.05,0.225
Sample_0.05_0.225,118,128915,0.10114477914573072,1142.04,4934387,0.05,0.225
Sample_0.05_0.225,119,130154,0.10029593101905143,1163.2,5003582,0.05,0.225
Sample_0.05_0.225,120,131341,0.09941250062765006,1184.46,5070888,0.05,0.225
Sample_0.05_0.225,121,132479,0.09858580988322685,1205.82,5136410,0.05,0.225
Sample_0.05_0.225,122,133570,0.09771401878488217,1227.26,5200210,0.05,0.225
Sample_0.05_0.225,123,134618,0.0968602345888141,1248.81,5262444,0.05,0.225
Sample_0.05_0.225,124,135625,0.09607308611457732,1270.48,5323178,0.05,0.225
Sample_0.05_0.225,125,136594,0.09528071522313808,1292.27,5382527,0.05,0.225
Sample_0.05_0.225,126,137527,0.0945682545021258,1314.11,5440562,0.05,0.225
Sample_0.05_0.225,127,138427,0.09374701771332816,1336.16,5497402,0.05,0.225
Sample_0.05_0.225,128,139296,0.09296972590064168,1358.35,5553121,0.05,0.225
Sample_0.05_0.225,129,140136,0.09213779129139121,1380.45,5607796,0.05,0.225
Sample_0.05_0.225,130,140949,0.0913511426540552,1402.86,5661504,0.05,0.225
Sample_0.05_0.225,131,141737,0.09065320119691811,1425.41,5714326,0.05,0.225
Sample_0.05_0.225,132,142502,0.08988671669238402,1448.01,5766341,0.05,0.225
Sample_0.05_0.225,133,143245,0.08913225785560774,1470.6,5817585,0.05,0.225
Sample_0.05_0.225,134,143967,0.08844229778931156,1493.37,5868094,0.05,0.225
Sample_0.05_0.225,135,144670,0.08768191232436218,1516.33,5917953,0.05,0.225
Sample_0.05_0.225,136,145356,0.08696752880672709,1539.53,5967247,0.05,0.225
Sample_0.05_0.225,137,146026,0.0862642951213275,1562.91,6016014,0.05,0.225
Sample_0.05_0.225,138,146681,0.08560062001110946,1586.2,6064296,0.05,0.225
Sample_0.05_0.225,139,147321,0.08492573356673194,1609.74,6112084,0.05,0.225
Sample_0.05_0.225,140,147948,0.08427904909691764,1633.31,6159468,0.05,0.225
Sample_0.05_0.225,141,148562,0.08362885905913542,1656.9,6206442,0.05,0.225
Sample_0.05_0.225,142,149164,0.0829627452116839,1680.57,6253047,0.05,0.225
Sample_0.05_0.225,143,149755,0.08235466825957172,1704.3,6299327,0.05,0.225
Sample_0.05_0.225,144,150335,0.08175101145806885,1728.35,6345277,0.05,0.225
Sample_0.05_0.225,145,150905,0.08117244568827431,1752.51,6390940,0.05,0.225
Sample_0.05_0.225,146,151465,0.08061695750762565,1776.71,6436312,0.05,0.225
Sample_0.05_0.225,147,152016,0.08003154991933936,1801.18,6481437,0.05,0.225
Sample_0.05_0.225,148,152559,0.07943817823649146,1825.65,6526361,0.05,0.225
Sample_0.05_0.225,149,153094,0.0788637910121408,1850.05,6571079,0.05,0.225
Sample_0.05_0.225,150,153621,0.07835792532641483,1874.71,6615589,0.05,0.225
Sample_0.05_0.225,151,154141,0.07784391440689276,1899.54,6659937,0.05,0.225
Sample_0.05_0.225,152,154654,0.07732584019417521,1924.39,6704119,0.05,0.225
Sample_0.05_0.225,153,155161,0.07678391938676166,1949.19,6748182,0.05,0.225
Sample_0.05_0.225,154,155661,0.07624856724048557,1974.3,6792074,0.05,0.225
Sample_0.05_0.225,155,156155,0.07577462436503057,1999.49,6835842,0.05,0.225
Sample_0.05_0.225,156,156643,0.07524023686480774,2024.87,6879483,0.05,0.225
Sample_0.05_0.225,157,157125,0.07481257599475333,2050.38,6922994,0.05,0.225
Sample_0.05_0.225,158,157602,0.07429435582408983,2075.85,6966425,0.05,0.225
Sample_0.05_0.225,159,158074,0.07378312414208033,2101.46,7009773,0.05,0.225
Sample_0.05_0.225,160,158540,0.07332069106988093,2127.33,7052984,0.05,0.225
Sample_0.05_0.225,161,159002,0.0728304275788727,2153.14,7096158,0.05,0.225
Sample_0.05_0.225,162,159459,0.07239852902249844,2179.06,7139244,0.05,0.225
Sample_0.05_0.225,163,159911,0.07195275631945197,2205.11,7182237,0.05,0.225
Sample_0.05_0.225,164,160359,0.07153238081313318,2231.12,7225189,0.05,0.225
Sample_0.05_0.225,165,160802,0.07108809880429057,2257.32,7268045,0.05,0.225
Sample_0.05_0.225,166,161241,0.07073860920061525,2283.8,7310855,0.05,0.225
Sample_0.05_0.225,167,161676,0.0703433807711793,2310.35,7353618,0.05,0.225
Sample_0.05_0.225,168,162107,0.0699161789805518,2336.98,7396332,0.05,0.225
Sample_0.05_0.225,169,162534,0.06950436830104167,2363.78,7438996,0.05,0.225
Sample_0.05_0.225,170,162957,0.0691202538935316,2390.79,7481607,0.05,0.225
Sample_0.05_0.225,171,163377,0.06875167690576123,2417.86,7524217,0.05,0.225
Sample_0.05_0.225,172,163794,0.06837839900383202,2445.06,7566826,0.05,0.225
Sample_0.05_0.225,173,164207,0.06802611533200187,2472.2,7609377,0.05,0.225
Sample_0.05_0.225,174,164617,0.06775328725919838,2499.58,7651924,0.05,0.225
Sample_0.05_0.225,175,165023,0.06739868370100566,2527.11,7694412,0.05,0.225
Sample_0.05_0.225,176,165426,0.06703400079500921,2554.57,7736891,0.05,0.225
Sample_0.05_0.225,177,165826,0.0667459919549871,2582.36,7779362,0.05,0.225
Sample_0.05_0.225,178,166223,0.06637936082421492,2610.31,7821823,0.05,0.225
Sample_0.05_0.225,179,166617,0.06604407445490001,2638.28,7864273,0.05,0.225
Sample_0.05_0.225,180,167008,0.06567803206661305,2666.29,7906711,0.05,0.225
Sample_0.05_0.225,181,167396,0.06534627907292911,2694.47,7949135,0.05,0.225
Sample_0.05_0.225,182,167781,0.06507073332298496,2722.79,7991544,0.05,0.225
Sample_0.05_0.225,183,168164,0.06476750468341308,2751.21,8033992,0.05,0.225
Sample_0.05_0.225,184,168544,0.06447085530889818,2779.82,8076423,0.05,0.225
Sample_0.05_0.225,185,168921,0.06417803270746014,2808.46,8118836,0.05,0.225
Sample_0.05_0.225,186,169295,0.06386781293822619,2837.26,8161230,0.05,0.225
Sample_0.05_0.225,187,169667,0.06357826662433252,2866.09,8203659,0.05,0.225
Sample_0.05_0.225,188,170036,0.06331398080430839,2895.03,8246067,0.05,0.225
Sample_0.05_0.225,189,170403,0.06303276495974797,2924.08,8288507,0.05,0.225
Sample_0.05_0.225,190,170767,0.06279004813023459,2953.29,8330924,0.05,0.225
Sample_0.05_0.225,191,171129,0.0625108818300717,2982.52,8373373,0.05,0.225
Sample_0.05_0.225,192,171488,0.06226577168288672,3012.03,8415795,0.05,0.225
Sample_0.05_0.225,193,171845,0.061994241782254544,3041.51,8458248,0.05,0.225
Sample_0.05_0.225,194,172199,0.06174843083584669,3071.12,8500672,0.05,0.225
Sample_0.05_0.225,195,172551,0.06153002122723672,3100.91,8543124,0.05,0.225
Sample_0.05_0.225,196,172901,0.06126052773271895,3130.79,8585604,0.05,0.225
Sample_0.05_0.225,197,173248,0.06099873396709454,3160.86,8628052,0.05,0.225
Sample_0.05_0.225,198,173593,0.06073572876323352,3191.07,8670525,0.05,0.225
Sample_0.05_0.225,199,173936,0.06050652880189533,3221.49,8713023,0.05,0.225
Sample_0.05_0.225,200,174277,0.06028691963250332,3251.76,8755544,0.05,0.225
Sample_0.05_0.225,201,174616,0.060034195210409536,3282.4,8798088,0.05,0.225
Sample_0.05_0.225,202,174953,0.05978514288073167,3312.99,8840654,0.05,0.225
Sample_0.05_0.225,203,175288,0.059550364630610364,3343.65,8883242,0.05,0.225
Sample_0.05_0.225,204,175621,0.05935071568330641,3374.28,8925850,0.05,0.225
Sample_0.05_0.225,205,175952,0.059128206921752025,3405.21,8968477,0.05,0.225
Sample_0.05_0.225,206,176281,0.058901827181206734,3436.25,9011124,0.05,0.225
Sample_0.05_0.225,207,176608,0.05866785243008232,3467.46,9053789,0.05,0.225
Sample_0.05_0.225,208,176933,0.05844157874395073,3498.71,9096471,0.05,0.225
Sample_0.05_0.225,209,177256,0.05821880499662502,3529.98,9139170,0.05,0.225
Sample_0.05_0.225,210,177577,0.058022456368747255,3561.41,9181885,0.05,0.225
Sample_0.05_0.225,211,177896,0.057869887628184014,3592.85,9224614,0.05,0.225
Sample_0.05_0.225,212,178213,0.05766728134811472,3624.6,9267358,0.05,0.225
Sample_0.05_0.225,213,178529,0.057477841930570595,3656.25,9310176,0.05,0.225
Sample_0.05_0.225,214,178843,0.057271178816305834,3688.15,9353006,0.05,0.225
Sample_0.05_0.225,215,179155,0.05707533008132337,3720.46,9395848,0.05,0.225
Sample_0.05_0.225,216,179465,0.05686186130768833,3752.7,9438702,0.05,0.225
Sample_0.05_0.225,217,179774,0.05668787778903539,3785.11,9481627,0.05,0.225
Sample_0.05_0.225,218,180081,0.0564955349735865,3817.78,9524562,0.05,0.225
Sample_0.05_0.225,219,180387,0.056331398768632024,3850.43,9567567,0.05,0.225
Sample_0.05_0.225,220,180691,0.056170157270183596,3883.17,9610581,0.05,0.225
Sample_0.05_0.225,221,180994,0.05599872902988068,3915.97,9653665,0.05,0.225
Sample_0.05_0.225,222,181295,0.055809641427624346,3949.04,9696756,0.05,0.225
Sample_0.05_0.225,223,181595,0.05567086052770942,3982.28,9739915,0.05,0.225
Sample_0.05_0.225,224,181894,0.055504022338503045,4015.6,9783142,0.05,0.225
Sample_0.05_0.225,225,182191,0.055322300146721126,4048.83,9826375,0.05,0.225
Sample_0.05_0.225,226,182486,0.05514453798912733,4082.48,9869613,0.05,0.225
Sample_0.05_0.225,227,182780,0.05496656168242953,4116.11,9912918,0.05,0.225
Sample_0.05_0.225,228,183073,0.054833677842840656,4150.02,9956288,0.05,0.225
Sample_0.05_0.225,229,183364,0.0546904467410434,4183.82,9999662,0.05,0.225
Sample_0.05_0.225,230,183654,0.05456344558836146,4218.05,10043100,0.05,0.225
Sample_0.05_0.225,231,183943,0.05438253153726924,4252.14,10086604,0.05,0.225
Sample_0.05_0.225,232,184230,0.05422182305887735,4286.32,10130108,0.05,0.225
Sample_0.05_0.225,233,184516,0.05405361380215501,4320.51,10173677,0.05,0.225
Sample_0.05_0.225,234,184800,0.0539238685688368,4354.93,10217246,0.05,0.225
Sample_0.05_0.225,235,185083,0.05376580351714688,4389.56,10260877,0.05,0.225
Sample_0.05_0.225,236,185365,0.05364830936479059,4424.08,10304571,0.05,0.225
Sample_0.05_0.225,237,185645,0.05351890861531161,4458.86,10348263,0.05,0.225
Sample_0.05_0.225,238,185924,0.053342669772782125,4493.7,10392016,0.05,0.225
Sample_0.05_0.225,239,186201,0.053151514500087815,4528.74,10435766,0.05,0.225
Sample_0.05_0.225,240,186477,0.05301460441232919,4563.88,10479577,0.05,0.225
Sample_0.05_0.225,241,186752,0.05289311464976598,4599.23,10523448,0.05,0.225
Sample_0.05_0.225,242,187025,0.05278307284225359,4634.76,10567313,0.05,0.225
Sample_0.05_0.225,243,187297,0.05266634926168523,4670.37,10611238,0.05,0.225
Sample_0.05_0.225,244,187568,0.05255441970686148,4705.96,10655221,0.05,0.225
Sample_0.05_0.225,245,187838,0.05242421071190284,4741.68,10699263,0.05,0.225
Sample_0.05_0.225,246,188107,0.052296891372403564,4777.51,10743364,0.05,0.225
Sample_0.05_0.225,247,188374,0.05220099549164425,4813.58,10787456,0.05,0.225
Sample_0.05_0.225,248,188640,0.052095252709287054,4849.54,10831605,0.05,0.225
Sample_0.05_0.225,249,188905,0.051957065855370965,4885.89,10875810,0.05,0.225
Sample_0.05_0.225,250,189169,0.05186315325737856,4922.54,10920072,0.05,0.225
Sample_0.05_0.225,251,189432,0.05171348411510257,4959.19,10964391,0.05,0.225
Sample_0.05_0.225,252,189694,0.05159589519866992,4995.71,11008764,0.05,0.225
Sample_0.05_0.225,253,189955,0.05145315579737453,5032.47,11053194,0.05,0.225
Sample_0.05_0.225,254,190215,0.05130815407380318,5069.39,11097678,0.05,0.225
Sample_0.05_0.225,255,190474,0.05117284376317777,5106.25,11142216,0.05,0.225
Sample_0.05_0.225,256,190731,0.05107142499981654,5143.53,11186742,0.05,0.225
Sample_0.05_0.225,257,190988,0.05095625217033373,5180.75,11231389,0.05,0.225
Sample_0.05_0.225,258,191243,0.05083661026831643,5218.07,11276021,0.05,0.225
Sample_0.05_0.225,259,191497,0.05072197562010672,5255.5,11320706,0.05,0.225
Sample_0.05_0.225,260,191750,0.05060065704959382,5293.2,11365444,0.05,0.225
Sample_0.05_0.225,261,192002,0.050480498564359655,5330.92,11410234,0.05,0.225
Sample_0.05_0.225,262,192253,0.05033219472104422,5368.7,11455076,0.05,0.225
Sample_0.05_0.225,263,192503,0.05017789347272994,5406.58,11499969,0.05,0.225
Sample_0.05_0.225,264,192752,0.050064840202771244,5444.57,11544913,0.05,0.225
Sample_0.05_0.225,265,193000,0.049941875660996615,5482.71,11589907,0.05,0.225
Sample_0.05_0.225,266,193247,0.04983268575117572,5521.13,11634952,0.05,0.225
Sample_0.05_0.225,267,193493,0.04968910983690589,5559.48,11680047,0.05,0.225
Sample_0.05_0.225,268,193738,0.0495636350315547,5597.88,11725191,0.05,0.225
Sample_0.05_0.225,269,193982,0.04943673312195829,5636.52,11770385,0.05,0.225
Sample_0.05_0.225,270,194225,0.04932449421724483,5675.13,11815627,0.05,0.225
Sample_0.05_0.225,271,194467,0.04920169415878162,5714.07,11860917,0.05,0.225
Sample_0.05_0.225,272,194708,0.049067143501310806,5753.22,11906256,0.05,0.225
Sample_0.05_0.225,273,194948,0.048986403436445336,5792.68,11951642,0.05,0.225
Sample_0.05_0.225,274,195187,0.048909901971406766,5832.04,11997076,0.05,0.225
Sample_0.05_0.225,275,195426,0.04880322761231781,5871.57,12042627,0.05,0.225
Sample_0.05_0.225,276,195664,0.0487314887278707,5911.14,12088226,0.05,0.225
Sample_0.05_0.225,277,195901,0.04862852731000422,5950.91,12133870,0.05,0.225
Sample_0.05_0.225,278,196137,0.048550162054620705,5990.81,12179561,0.05,0.225
Sample_0.05_0.225,279,196372,0.0484517225159764,6030.76,12225297,0.05,0.225
Sample_0.05_0.225,280,196606,0.048378570921531194,6070.94,12271079,0.05,0.225
Sample_0.05_0.225,281,196839,0.04825414728257682,6111.28,12316906,0.05,0.225
Sample_0.05_0.225,282,197072,0.04815706958317434,6151.64,12362850,0.05,0.225
Sample_0.05_0.225,283,197304,0.04809277950796664,6191.94,12408838,0.05,0.225
Sample_0.05_0.225,284,197535,0.048024012593062215,6232.5,12454870,0.05,0.225
Sample_0.05_0.225,285,197765,0.047931613373119575,6272.99,12500946,0.05,0.225
Sample_0.05_0.225,286,197994,0.04784330560355898,6313.8,12547065,0.05,0.225
Sample_0.05_0.225,287,198222,0.04774636613774286,6354.87,12593227,0.05,0.225
Sample_0.05_0.225,288,198449,0.04766845355499294,6396.19,12639432,0.05,0.225
Sample_0.05_0.225,289,198676,0.04760672660018428,6437.35,12685752,0.05,0.225
Sample_0.05_0.225,290,198902,0.04753300408159067,6478.54,12732114,0.05,0.225
Sample_0.05_0.225,291,199127,0.047464351684125994,6519.84,12778518,0.05,0.225
